person_id,gender,audio_vocab_01,audio_vocab_02,audio_vocab_03,audio_vocab_04,audio_vocab_05,audio_vocab_06,ctest_01,ctest_02,ctest_03,ctest_04,ctest_05,ctest_06,dictation_01,dictation_02,dictation_03,dictation_04,dictation_05,dictation_06,elicited_speech_01,elicited_speech_02,elicited_speech_03,elicited_speech_04,elicited_speech_05,elicited_speech_06,text_vocab_01,text_vocab_02,text_vocab_03,text_vocab_04,text_vocab_05,text_vocab_06,text_vocab_07,elicited_speech_07,dictation_07,audio_vocab_07,ctest_07
381,FEMALE,-0.027409727,3.10665221,3.048358341,3.10665221,3.10665221,3.10665221,1.413693846,1.232144122,Inf,1.945910949,Inf,2.079442443,5.091636431,5.091636431,5.091636431,5.091636431,1.621217914,5.091636431,2.496725402,2.549765822,1.952788145,1.268528335,Inf,1.659641062,3.799801385,3.799801385,3.778658582,2.418456873,3.778658582,3.799801385,NA,NA,NA,3.048358341,NA
382,MALE,-2.232553208,-0.66158081,3.048358341,-0.794297996,-4.595119749,-4.595119749,Inf,-0.435317906,-0.160342465,-0.367724611,-0.310154755,0.51082589,-16.11809545,5.091636431,5.091636431,-16.11809545,-16.11809545,5.091636431,1.468528619,1.012605967,1.833116163,1.753579208,1.678074458,1.462309988,-1.062298729,1.639134592,1.157453206,1.553963508,0.970335949,-1.648485341,-1.325871805,NA,NA,NA,NA
383,MALE,0.611731844,0.844005907,-0.027409727,-1.686749631,-0.027409727,1.014477981,0.733969485,0.0512935,0.262364493,Inf,-0.42744385,1.568616499,-16.11809545,-16.11809545,5.091636431,5.091636431,5.091636431,5.091636431,1.837737386,1.287621377,1.389364364,1.163675933,1.365375693,0.94522583,1.387742666,0.667137422,1.162261874,1.11583226,-0.275159795,2.427879197,NA,NA,NA,-0.027409727,NA
384,FEMALE,-4.595119749,1.364739504,-1.662705075,-4.595119749,0.468271894,0.468271894,-0.405464941,-1.131401979,1.354546151,1.757858594,-0.236388597,-0.753771655,5.091636431,5.091636431,-14.79900957,5.091636431,5.091636431,-2.630083717,2.116304773,0.519320491,1.167656872,2.232322988,0.510454618,1.642936406,3.778658582,0.970335949,-4.595119749,3.799801385,-1.862618172,2.418456873,3.741451631,1.908094808,NA,NA,NA
385,FEMALE,-0.66158081,0.611731844,3.048358341,0.468271894,1.364739504,-0.66158081,2.740841667,Inf,1.386294861,0.080042916,0.893818219,0.374693697,0.161867526,5.091636431,5.091636431,5.091636431,-0.246891997,-16.11809545,0.432245836,1.358117726,0.256547228,0.433395099,0.662184009,1.486385643,1.967646531,2.238060436,3.80666711,1.966991234,1.966991234,2.427879197,NA,NA,NA,1.633722307,NA
386,MALE,-0.66158081,3.048358341,3.048358341,3.10665221,-0.66158081,1.364739504,0.080042916,1.526056861,2.484907949,Inf,0.81093054,Inf,-16.11809545,5.091636431,5.091636431,-7.622658849,5.091636431,-1.114859367,0.929979112,1.928088929,3.174816468,2.080530035,2.793064705,1.823145332,1.945755685,3.741451631,1.857285067,1.387742666,2.431619572,3.684608418,NA,NA,NA,3.048358341,NA
387,MALE,3.10665221,1.364739504,1.014477981,1.544829793,3.10665221,1.364739504,1.757858594,0.737599251,0.594707387,Inf,-0.057158218,Inf,-16.11809545,-8.979102543,5.091636431,5.091636431,5.091636431,5.091636431,1.365443882,1.406744015,1.203884812,1.010895515,1.253497719,1.318963083,1.11583226,1.639134592,1.650158788,1.913608184,2.418456873,2.431619572,NA,NA,NA,NA,NA
388,FEMALE,-4.595119749,1.364739504,1.544829793,1.626950406,0.122347919,1.364739504,1.648659242,0.613104759,Inf,0.826678902,0.382992501,-0.164302868,-11.83588201,0.079398497,5.091636431,0.436764292,5.091636431,5.091636431,1.601272721,2.378650293,1.857515381,0.414075106,2.49694914,1.415426665,0.278733446,1.207564891,0.563185838,1.31623436,1.553963508,1.363904889,NA,NA,-1.32927882,NA,NA
389,FEMALE,1.07447419,-0.027409727,1.626950406,3.10665221,1.626950406,3.10665221,0.146603691,Inf,0.81831065,-0.182321372,2.42774947,1.25276342,-16.11809545,-16.11809545,-16.11809545,-16.11809545,-16.11809545,-16.11809545,0.768682649,1.585884756,1.566440679,0.916480277,0.961219522,1.118852174,3.778658582,2.408080467,3.80666711,3.778658582,0.468760365,-0.559309093,NA,0.447108158,NA,NA,2.120264471
390,MALE,3.10665221,1.633722307,0.611731844,-0.027409727,-1.662705075,0.11226734,Inf,2.442348285,0.693147482,1.791760168,1.170071676,2.367124777,5.091636431,-8.55262725,2.148093909,5.091636431,5.091636431,-2.136269226,1.044557681,2.036640361,1.26658166,2.598256212,1.576217165,1.252639841,1.945755685,3.80666711,2.408080467,1.147316366,1.059389446,3.741451631,NA,NA,NA,3.10665221,NA
391,MALE,-0.027409727,1.626950406,0.611731844,-0.765065811,-4.595119749,0.104645966,0.133531606,0.245122687,0.741937655,2.564950764,Inf,-0.111225447,-16.11809545,0.899237698,-16.11809545,-16.11809545,-6.681377927,5.091636431,1.294050087,-0.149456619,0.819775559,0.897981623,2.330205327,-0.149533544,-0.237209219,2.418456873,0.108669477,3.778658582,-0.853063341,-0.591176746,NA,NA,5.091636431,NA,NA
392,MALE,-1.662705075,-0.66158081,1.633722307,1.07447419,1.07447419,1.014477981,0.105360725,0.575364423,0.133531606,0.14310106,0.550046608,Inf,-16.11809545,5.091636431,5.091636431,-2.945193509,5.091636431,-10.47616028,1.039290456,1.546246417,0.743805906,1.254263593,1.347265305,1.578854033,1.364825932,2.385737626,0.864393764,2.418456873,2.408080467,1.949820754,NA,NA,NA,3.10665221,NA
393,MALE,0.470119975,-0.027409727,1.626950406,-0.027409727,1.544829793,-0.027409727,0.271933948,-0.100083268,-0.961411027,-0.693147032,1.06087235,-0.133531204,5.091636431,0.385712032,-16.11809545,-11.21280727,-16.11809545,-16.11809545,0.656055809,1.15032336,1.011130606,1.855995882,1.659805493,0.92879883,2.418456873,1.639134592,2.238060436,1.364825932,3.684608418,0.949268771,NA,NA,NA,NA,-1.306251527
394,FEMALE,-2.232553208,1.014477981,1.364739504,-4.595119749,1.633722307,0.11226734,2.00E-07,-1.349926591,0.238411251,1.343735228,-0.133531204,0.0512935,-16.11809545,-9.239671978,5.091636431,5.091636431,-6.290120683,-16.11809545,0.520733733,0.308425093,0.451461663,0.732078743,0.940805505,1.102973515,0.621127586,-0.661013128,2.418456873,0.737989682,-0.237209219,-0.386259138,NA,NA,-4.464251819,NA,NA
395,FEMALE,-0.794297996,0.844005907,1.544829793,-3.300509734,1.626950406,0.611731844,-16.11809545,-16.11809545,-16.11809545,-16.11809545,-16.11809545,-16.11809545,3.18813117,-16.11809545,-16.11809545,5.091636431,4.755051679,5.091636431,-16.11809545,-0.42139639,1.89236599,1.232840225,1.294735319,1.28519835,1.945755685,2.431619572,1.147316366,3.778658582,-0.906581492,3.80666711,3.80666711,NA,NA,NA,NA
396,FEMALE,1.626950406,3.10665221,1.626950406,-0.027409727,0.611731844,1.633722307,Inf,2.42774947,Inf,0.847298194,0.526093367,1.60943851,-16.11809545,-9.98682306,5.091636431,5.091636431,1.890873697,5.091636431,1.417101835,1.310884002,0.824799607,2.129816643,2.040719655,1.40369952,2.371624023,-0.346573969,3.778658582,1.11583226,0.216683692,2.316372384,NA,NA,NA,0.611731844,NA
397,MALE,-4.595119749,-0.027409727,0.611731844,0.122347919,0.611731844,3.048358341,1.90954328,-0.0512931,Inf,0.693147482,-0.245122281,2.564950764,5.091636431,5.091636431,-1.23094265,5.091636431,-13.56086695,-0.882740117,1.222451683,0.938928813,1.169439885,1.802139256,2.162136895,1.056862916,-0.645657108,1.387317025,0.692502463,3.684608418,1.553963508,-0.044966424,NA,NA,-4.562064392,NA,NA
398,FEMALE,0.470119975,-4.595119749,1.544829793,-1.662705075,-4.595119749,-0.794297996,Inf,-0.538996341,-1.049821991,Inf,2.047693721,2.602691139,-16.11809545,5.091636431,0.826617903,-16.11809545,5.091636431,5.091636431,1.314480704,1.040284728,1.794200045,1.263491456,1.278304938,-16.11809545,-0.729853902,-1.370773255,0.678415342,0.678415342,0.980829613,1.945755685,-0.000648112,NA,NA,NA,NA
399,FEMALE,1.633722307,3.048358341,3.10665221,3.10665221,3.048358341,1.633722307,Inf,1.575536947,2.397896477,-0.336472064,1.473306274,1.763589279,5.091636431,4.755051679,1.206475306,5.091636431,0.385712032,5.091636431,Inf,Inf,4.714048315,Inf,0.940670602,2.936783175,2.431619572,3.80666711,3.684608418,2.385737626,3.778658582,3.778658582,NA,NA,5.091636431,NA,NA
400,FEMALE,-1.347429416,-2.232553208,3.048358341,-0.027409727,3.048358341,3.048358341,-0.032789625,1.757858594,1.540445609,-0.080042515,0.650587857,-0.462623361,5.091636431,-7.816170815,-16.11809545,-14.75455779,0.036514604,0.667322875,0.839586675,1.028881829,0.924139758,0.969768781,1.054547514,0.603498392,2.238060436,2.128801336,1.059389446,0.158535646,1.949820754,1.949820754,NA,NA,-3.789474261,NA,NA
401,MALE,-4.595119749,1.014477981,1.364739504,-1.347429416,-4.595119749,0.122347919,-0.693147032,0.43078317,-1.435084403,-0.523247986,-0.969400419,-0.105360324,5.091636431,-9.180678464,-6.290120683,5.091636431,-15.44006181,-16.11809545,2.255556705,2.085766283,1.197843319,1.430866995,2.22792049,1.648513961,1.11583226,-4.595119749,-0.068966057,-3.661170129,0.216683692,0.338788369,NA,NA,NA,-0.66158081,NA
402,FEMALE,1.633722307,-0.027409727,-1.662705075,1.633722307,-0.66158081,1.626950406,-0.385662312,-0.650587413,-0.405464941,0.074108182,-1.312186263,Inf,5.091636431,-9.741309801,-16.11809545,-3.5592411,-16.11809545,-16.11809545,0.572202417,1.003047952,0.458645514,0.650254564,0.197080176,0.427625438,-0.559309093,2.408080467,1.162261874,-1.268352572,1.776867339,-1.062298729,0.305122206,NA,NA,NA,NA
403,FEMALE,-0.027409727,0.11226734,1.633722307,3.10665221,3.048358341,1.07447419,1.673977066,1.686399594,Inf,2.23359325,2.197225577,3.218878437,-3.522204998,5.091636431,5.091636431,-8.679542006,-8.866609558,5.091636431,1.070429433,1.397742067,1.339655375,1.191383662,1.377787033,1.715239683,3.778658582,-1.009818533,1.607332562,1.059389446,-0.308666275,3.684608418,NA,NA,NA,1.07447419,NA
404,FEMALE,3.048358341,-4.595119749,1.544829793,1.544829793,1.626950406,-0.765065811,0.693147482,0.757686016,1.312186861,0.348306938,1.25276342,2.538975233,5.091636431,-4.464251819,0.899237698,5.091636431,-3.494259062,-16.11809545,0.218543659,1.182940912,1.143989407,1.190502063,0.739413332,1.527701881,2.238060436,0.146949643,0.737989682,1.776867339,0.29198594,2.385737626,NA,NA,NA,NA,1.791760168
405,FEMALE,1.544829793,-0.66158081,-0.027409727,3.048358341,3.048358341,1.07447419,0.095310391,Inf,0.938269994,1.455287762,0.194156237,1.029619796,-0.40791847,-4.126054248,-16.11809545,5.091636431,5.091636431,-7.986224783,1.175370005,0.716749811,1.738991831,1.457008578,1.234238446,1.165486487,0.922986942,1.31623436,0.246330822,3.799801385,1.387742666,-0.308666275,1.147316366,NA,NA,NA,NA
406,MALE,3.048358341,1.07447419,3.048358341,1.633722307,3.048358341,3.10665221,Inf,2.327278829,1.845827427,2.036882798,2.014903869,Inf,5.091636431,2.348256377,-16.11809545,-11.48335626,5.091636431,0.749459373,3.058323429,1.868908891,1.758969492,1.943200743,1.816353962,1.753403845,3.778658582,2.408080467,1.913608184,1.059389446,3.741451631,3.799801385,NA,NA,NA,NA,2.639058824
407,MALE,3.10665221,0.844005907,1.364739504,1.364739504,0.11226734,3.048358341,1.87180293,-0.382992086,0.860201603,1.299283452,1.897120748,-0.310154755,5.091636431,-14.04366576,2.369789006,-16.11809545,5.091636431,5.091636431,2.137025304,1.001578046,1.766902899,2.713262092,1.713343708,1.285490852,1.776867339,-0.364017498,0.101817018,1.949820754,-1.862182346,1.059389446,NA,NA,NA,NA,NA
408,MALE,1.626950406,3.10665221,3.048358341,3.10665221,3.048358341,1.364739504,2.37954731,1.969441459,0.594707387,2.484907949,0.51082589,Inf,5.091636431,5.091636431,5.091636431,5.091636431,-12.7036499,5.091636431,1.404689685,2.700949113,1.33303248,1.970787523,2.18792931,1.663008276,3.741451631,2.427879197,1.207564891,1.776867339,3.684608418,3.778658582,3.684608418,NA,NA,NA,NA
409,MALE,3.10665221,3.048358341,1.626950406,0.470119975,1.364739504,0.468271894,Inf,0.955511804,Inf,Inf,-1.131401979,0.310155165,5.091636431,2.277198702,1.890873697,5.091636431,5.091636431,5.091636431,1.382000592,2.34830727,1.201692876,1.877586682,-16.11809545,2.075723896,-0.346573969,0.246330822,1.31623436,2.128801336,2.418456873,2.316372384,NA,3.974834271,-13.32081258,NA,NA
410,FEMALE,-0.765065811,1.626950406,1.626950406,1.633722307,1.07447419,1.07447419,0.154150895,2.639058824,2.224624572,0.479573343,-0.068992677,1.216395759,-0.40791847,5.091636431,-5.188828907,-16.11809545,-2.136269226,-7.943037605,1.371040449,0.855468518,1.248695277,1.080642724,0.446460104,1.315159738,-0.139141719,1.966991234,0.158535646,2.418456873,-0.875445139,1.147316366,NA,NA,-7.225856716,NA,NA
411,MALE,1.07447419,3.10665221,-0.027409727,1.544829793,3.048358341,1.544829793,Inf,Inf,2.862202732,1.516348045,1.60943851,1.945910949,5.091636431,5.091636431,-16.11809545,-12.55989091,-4.990349605,-3.789474261,1.583093727,0.680519526,1.419326834,1.834217966,1.012445795,1.885262572,2.418456873,2.418456873,2.418456873,3.741451631,1.059389446,3.684608418,NA,NA,NA,0.11226734,NA
412,FEMALE,1.544829793,3.10665221,1.544829793,1.07447419,3.10665221,1.364739504,2.268684608,0.45198538,1.550597984,2.456737045,2.351376404,0.154150895,5.091636431,5.091636431,5.091636431,1.543445624,2.610846988,-16.11809545,2.36045625,1.4054532,1.257466612,1.968568759,2.380118563,2.164427588,2.418456873,1.966991234,1.059389446,3.741451631,3.741451631,3.799801385,NA,NA,NA,NA,1.268511782
413,FEMALE,0.611731844,-1.347429416,-2.662899836,-4.595119749,-4.595119749,-2.662899836,0.980829618,-0.044451566,-0.328503896,-1.945910035,-0.798507549,0.037740531,5.091636431,3.002406991,-16.11809545,-16.11809545,-16.11809545,-16.11809545,0.648252261,0.764794735,0.902901454,1.820182299,1.796736188,1.858333259,0.980829613,0.489480348,-2.410102725,0.29198594,1.150654479,1.966991234,NA,NA,NA,NA,-1.41369321
414,MALE,3.10665221,1.626950406,-4.595119749,3.048358341,1.626950406,-1.347429416,1.824550011,1.791760168,0.965081258,1.60943851,1.312186861,1.945910949,-1.652930821,1.981507116,0.161867526,5.091636431,5.091636431,1.232921073,3.978142098,2.400922316,3.870282394,3.108058173,Inf,4.267321436,0.685219963,2.371624023,3.778658582,3.741451631,3.799801385,3.684608418,2.431619572,NA,NA,NA,NA
415,MALE,-4.595119749,1.07447419,0.11226734,-4.595119749,0.11226734,-0.765065811,0.125163356,1.152679927,0.762140367,-0.336472064,-0.722134569,0.459532589,-16.11809545,-2.971955288,-3.222661099,-16.11809545,-16.11809545,-16.11809545,1.150105547,0.70689402,0.281269434,0.763822722,0.960377694,1.047970167,-4.595119749,-1.623185207,-0.280982588,-2.638973906,3.741451631,1.157453206,NA,NA,-11.79263171,NA,NA
416,MALE,-0.794297996,1.07447419,0.11226734,1.626950406,-0.027409727,-0.66158081,1.25276342,Inf,2.803362134,-0.693147032,-0.087011184,1.011601285,-16.11809545,5.091636431,5.091636431,-9.486017871,-16.11809545,-16.11809545,1.511897939,1.131544533,2.345879747,1.616940358,0.089899856,1.98193465,3.741451631,-1.623185207,2.418456873,1.387742666,1.150654479,3.684608418,NA,NA,5.091636431,NA,NA
417,FEMALE,1.633722307,1.364739504,1.364739504,3.10665221,1.633722307,1.544829793,Inf,1.232144122,Inf,-0.44628694,-0.133531204,0.847298194,1.858037901,5.091636431,1.632845915,-0.099284395,5.091636431,-8.685442729,0.998551958,1.62371984,1.140394285,1.180069693,1.559000202,1.481030886,3.778658582,2.408080467,0.970335949,3.778658582,3.684608418,2.385737626,NA,NA,NA,1.633722307,NA
418,MALE,1.633722307,3.048358341,3.10665221,3.048358341,1.364739504,3.048358341,1.648659242,0.594707387,Inf,1.60943851,0.435318325,2.367124777,5.091636431,5.091636431,1.422601091,-16.11809545,1.728779317,5.091636431,1.331356142,1.388133401,1.367847126,1.052468015,1.434186705,1.006682779,3.684608418,2.385737626,1.967646531,2.238060436,3.684608418,3.80666711,NA,NA,5.091636431,NA,NA
419,FEMALE,0.611731844,1.626950406,3.048358341,1.544829793,-0.027409727,1.626950406,1.421386198,0.441833007,0.223143778,1.098612689,1.435085047,1.446919511,5.091636431,-3.61180845,-16.11809545,-12.15727713,5.091636431,5.091636431,-16.11809545,0.84749293,0.965669781,2.668619373,1.668913923,1.384628013,2.316372384,1.162261874,-1.370773255,2.427879197,0.007997763,2.385737626,-0.729853902,NA,NA,NA,NA
420,FEMALE,1.07447419,-4.595119749,-4.595119749,-4.595119749,-4.595119749,-4.595119749,0.693147482,0.826678902,0.693147482,-0.575363989,-0.61310432,1.098612689,-16.11809545,-16.11809545,-16.11809545,-16.11809545,-16.11809545,-16.11809545,1.239660297,1.376614389,1.32967835,0.344946386,1.807630459,1.473121647,-4.595119749,-4.595119749,-1.361047084,-4.595119749,-4.595119749,-2.410102725,-0.237209219,NA,NA,NA,NA
421,MALE,3.10665221,1.626950406,1.633722307,1.633722307,1.626950406,1.364739504,Inf,2.484907949,1.754019816,2.302586192,1.637609401,Inf,5.091636431,5.091636431,0.695793913,-4.11152715,5.091636431,5.091636431,1.242407138,1.383233509,1.432091026,1.431556455,1.480549224,1.683910316,3.778658582,3.778658582,2.128801336,3.684608418,2.385737626,3.741451631,1.967646531,NA,NA,NA,NA
422,FEMALE,0.611731844,1.07447419,3.10665221,3.10665221,1.633722307,3.10665221,Inf,Inf,1.064711129,Inf,-0.194155833,0.313657797,5.091636431,-6.769771954,5.091636431,5.091636431,1.400820973,5.091636431,1.887207319,2.094336524,1.33985469,2.044927559,2.230241476,1.468427061,2.431619572,2.427879197,-0.287299437,2.128801336,1.857285067,3.741451631,NA,NA,5.091636431,NA,NA
423,MALE,3.048358341,1.364739504,3.10665221,3.10665221,3.048358341,3.048358341,2.538975233,Inf,0.635989056,Inf,Inf,2.251292851,1.206475306,-2.784861379,-1.96104472,5.091636431,5.091636431,5.091636431,3.562555826,5.242023317,Inf,1.616926769,Inf,2.590329061,1.966991234,2.316372384,3.741451631,2.418456873,2.385737626,2.371624023,NA,NA,NA,NA,-0.032789625
424,MALE,3.048358341,3.10665221,1.626950406,3.10665221,3.10665221,3.10665221,Inf,0.798508017,Inf,Inf,0.860201603,3.044524648,-10.28325061,-3.158122968,-3.719528424,5.091636431,5.091636431,5.091636431,2.305818504,1.511501861,2.652201829,1.924242421,2.291700192,2.778513687,1.966991234,3.684608418,2.385737626,3.778658582,0.970335949,3.778658582,NA,NA,NA,3.10665221,NA
425,FEMALE,1.014477981,0.844005907,1.014477981,1.014477981,1.626950406,1.633722307,Inf,2.079442443,1.945910949,Inf,2.890373657,1.178655419,-16.11809545,1.959963106,5.091636431,5.091636431,-16.11809545,5.091636431,2.52968887,-0.416811707,1.048389958,2.377016047,0.887720645,1.104118084,0.769120009,1.553963508,2.371624023,1.776867339,3.741451631,1.949820754,NA,NA,-6.353184966,NA,NA
426,FEMALE,0.611731844,-1.686749631,-4.595119749,1.626950406,-0.027409727,3.048358341,2.251292851,-0.593063568,0.241162284,1.280934308,-0.100083268,0.336472475,5.091636431,-16.11809545,-7.032436013,5.091636431,-14.50068896,5.091636431,1.741154894,0.40364441,1.525658926,0.965396571,1.129158006,0.839636513,3.741451631,-0.139141719,-0.237209219,-4.595119749,-0.287299437,-0.725936853,NA,NA,-11.00609116,NA,NA
427,MALE,0.844005907,-0.66158081,-1.347429416,1.626950406,0.470119975,-0.027409727,-2.335374808,-3.496507448,-16.11809545,-16.11809545,-16.11809545,-0.938269499,5.091636431,-16.11809545,-16.11809545,-16.11809545,5.091636431,5.091636431,1.697328462,2.053920314,0.553927221,1.975535146,2.00463569,1.075368462,2.316372384,-0.953261706,-0.006366862,1.387742666,1.157453206,-0.875445139,-4.595119749,NA,NA,NA,NA
428,FEMALE,1.633722307,1.07447419,0.11226734,-4.595119749,1.014477981,3.048358341,1.14513272,1.558145196,-0.162518746,0.100083669,0.91629108,-0.693147032,-7.816170815,-11.5189335,5.091636431,-15.55847959,-14.19384621,5.091636431,1.082325174,2.031232545,1.323318894,1.348370373,0.367463166,1.10574037,3.778658582,1.363904889,-0.661013128,-0.941868365,-1.960444862,1.387317025,NA,NA,-16.11809545,NA,NA
429,MALE,0.611731844,1.014477981,1.07447419,3.10665221,1.544829793,3.048358341,Inf,0.594707387,Inf,-0.068992677,1.049822512,0.32277363,5.091636431,-9.739610466,5.091636431,-12.75079682,0.036514604,-2.66621648,-16.11809545,1.820505776,1.098564791,0.070010497,1.759057858,1.151968139,-0.587700049,2.371624023,1.150654479,3.799801385,3.799801385,1.11583226,NA,NA,5.091636431,NA,NA
430,FEMALE,1.633722307,3.048358341,0.11226734,3.048358341,1.633722307,1.626950406,2.602691139,1.466337602,Inf,Inf,Inf,3.912028113,-4.852248858,-2.971955288,-11.41760419,-0.40791847,5.091636431,-5.525408809,2.746262932,1.185628875,2.377376027,3.117581835,2.915842851,2.592688377,2.371624023,3.799801385,1.945755685,3.684608418,3.741451631,2.385737626,NA,3.04122505,5.091636431,NA,NA
431,MALE,-4.595119749,3.10665221,3.10665221,3.048358341,3.10665221,3.048358341,1.90954328,1.90954328,0.847298194,0.81093054,1.540445609,1.299283452,5.091636431,-2.945193509,0.161867526,5.091636431,-2.695441515,5.091636431,2.477373039,2.047606235,Inf,2.168195023,0.368389291,2.757755075,2.316372384,2.385737626,1.966991234,3.80666711,3.799801385,1.650158788,NA,NA,NA,3.10665221,NA
432,MALE,1.07447419,0.470119975,-4.595119749,-0.027409727,-0.66158081,-2.232553208,-0.064538326,0.646627456,-0.125162955,1.435085047,1.098612689,-0.847297718,5.091636431,-16.11809545,-16.11809545,5.091636431,-16.11809545,5.091636431,-16.11809545,0.651388691,0.248999182,1.19961152,1.776298822,0.887817945,1.650158788,3.778658582,-0.617311453,-1.453247257,1.11583226,2.427879197,NA,NA,-5.281087844,NA,NA
433,FEMALE,-0.765065811,3.048358341,1.07447419,1.014477981,-1.662705075,1.07447419,0.587786946,1.131402522,Inf,0.980829618,Inf,Inf,5.091636431,-16.11809545,5.091636431,-16.11809545,-16.11809545,-11.71381013,2.942317553,1.586529786,2.341659516,1.807195942,2.896664299,3.876840441,2.385737626,0.331421273,1.949820754,1.945755685,1.949820754,3.778658582,NA,NA,NA,1.014477981,NA
434,FEMALE,0.844005907,3.048358341,3.048358341,3.10665221,-0.027409727,1.544829793,Inf,1.60943851,-0.356674773,1.098612689,1.475907055,-0.405464941,5.091636431,5.091636431,5.091636431,-0.17471251,-5.281087844,-13.15798853,-16.11809545,1.680886785,1.325763286,3.050723701,1.902529479,1.12570432,3.684608418,1.639134592,3.684608418,1.31623436,1.553963508,2.408080467,NA,1.748546301,NA,NA,1.386294861
435,FEMALE,-2.232553208,0.11226734,-0.66158081,1.626950406,1.07447419,-0.765065811,Inf,-0.405464941,2.367124777,2.00E-07,3.332207399,Inf,-16.11809545,0.277935048,5.091636431,-16.11809545,5.091636431,5.091636431,0.952797059,1.07016831,1.150892122,1.3490816,1.135318235,1.405711968,-1.623185207,-0.346573969,2.385737626,2.316372384,1.11583226,2.128801336,NA,NA,5.091636431,NA,NA
436,MALE,0.611731844,1.544829793,3.048358341,-4.595119749,0.611731844,-1.686749631,0.271933948,0.200670918,0.728238809,0.664976596,Inf,1.427116873,-4.11152715,5.091636431,-16.11809545,-2.892618004,5.091636431,5.091636431,1.705368236,1.5053129,1.49094832,1.439185313,1.4463809,1.253945378,-1.372853069,0.949268771,-0.287299437,2.371624023,-0.661013128,2.371624023,NA,NA,5.091636431,NA,NA
437,FEMALE,1.633722307,0.11226734,3.10665221,1.633722307,-1.662705075,1.626950406,1.427116873,2.538975233,0.405465358,0.405465358,1.791760168,1.648659242,5.091636431,-2.323578167,-13.67574737,-16.11809545,4.755051679,-16.11809545,0.129419119,0.408952219,0.653240126,-0.282541059,1.132008866,1.124003842,0.016216309,1.949820754,-0.068966057,1.949820754,1.363904889,2.238060436,NA,NA,1.914684171,NA,NA
438,MALE,-1.347429416,-1.662705075,3.048358341,-0.765065811,1.544829793,-1.347429416,-1.673976314,0.543615718,1.049822512,0.405465358,Inf,1.16315123,5.091636431,-16.11809545,5.091636431,-1.96104472,-5.963331599,-16.11809545,0.206857231,-16.11809545,1.177146458,1.520064294,1.071193606,2.108386305,-4.595119749,0.539484019,2.418456873,0.146949643,3.684608418,-1.127907281,0.58627447,NA,NA,NA,NA
439,MALE,1.626950406,1.364739504,3.048358341,3.10665221,3.048358341,3.048358341,1.514128286,Inf,Inf,2.036882798,2.833215136,2.110214126,-2.930966277,1.332331684,5.091636431,5.091636431,-2.354763152,5.091636431,-16.11809545,1.871724822,1.208603595,-16.11809545,1.185355725,0.89921515,0.539484019,1.11583226,3.741451631,3.799801385,3.799801385,3.741451631,NA,NA,NA,3.10665221,NA
440,FEMALE,-0.66158081,-0.66158081,1.364739504,0.844005907,1.07447419,1.07447419,1.568616499,-2.335374808,0.133531606,-0.310154755,-0.262364086,0.236389003,5.091636431,-16.11809545,-16.11809545,-16.11809545,-16.11809545,-16.11809545,1.638655578,1.085487608,1.210760336,1.096444135,1.541113736,2.233651666,2.316372384,2.128801336,2.431619572,2.431619572,3.684608418,2.408080467,NA,NA,5.091636431,NA,NA
441,FEMALE,0.11226734,1.014477981,1.014477981,0.611731844,-4.595119749,-0.027409727,0.207639588,0.615185924,-0.276253201,0.955511804,0.125163356,-0.236388597,-4.11152715,-16.11809545,-16.11809545,5.091636431,-16.11809545,0.161867526,0.97563432,1.204218207,1.80381423,0.881269752,0.654446639,1.52896059,0.29198594,2.371624023,0.539484019,0.158535646,1.857285067,2.408080467,0.678415342,NA,NA,NA,NA
442,MALE,1.364739504,-4.595119749,-0.027409727,-1.686749631,-0.794297996,1.014477981,1.791760168,-0.798507549,0.105360725,0.470003888,2.6741502,1.003302481,-1.96104472,5.091636431,-16.11809545,5.091636431,1.35570501,-16.11809545,1.397072196,1.889180074,3.151972307,1.68778335,1.582778327,-16.11809545,-0.237209219,-4.595119749,0.022671669,1.31623436,0.331421273,-0.755729524,NA,NA,5.091636431,NA,NA
443,MALE,0.11226734,1.626950406,-0.794297996,1.364739504,1.626950406,-0.765065811,0.068993077,1.992430998,0.587786946,1.029619796,0.646627456,0.236389003,5.091636431,-16.11809545,5.091636431,-14.4169899,-12.47525622,-16.11809545,1.367999644,1.745822801,1.399401133,2.084061195,1.204226004,1.107256878,2.371624023,-1.050012696,2.316372384,1.059389446,2.385737626,3.80666711,NA,NA,NA,NA,0.328504307
444,FEMALE,3.048358341,-0.222130063,1.626950406,0.470119975,1.626950406,1.626950406,2.740841667,-0.693147032,0.268264219,2.564950764,0.89794194,2.803362134,-16.11809545,5.091636431,5.091636431,-16.11809545,5.091636431,5.091636431,1.190392698,1.202473285,1.13413913,0.87786329,0.773467165,0.645650115,1.2420996,3.778658582,0.980829613,1.607332562,1.31623436,0.468760365,1.2420996,NA,NA,NA,NA
445,MALE,1.014477981,0.470119975,1.626950406,-1.686749631,-0.222130063,-0.765065811,-0.58778651,0.470003888,1.856298732,1.553349016,-0.287681896,2.512306957,-16.11809545,-14.81790352,-16.11809545,-2.136269226,5.091636431,5.091636431,1.317972418,1.32928641,1.292474772,1.51989582,1.548359293,1.016917604,1.207564891,3.778658582,0.162611392,0.624627152,1.913608184,0.156794164,NA,NA,NA,NA,0.241162284
